id,date,hometeam,homescore,awayTeam,awayscore
52f2f94890a4948418328c0e,2011-04-10T04:00:00.000Z,Charlotte Bobcats,101,Detroit Pistons,112
52f2f94990a4948418328c10,2011-04-10T04:00:00.000Z,Golden State Warriors,103,Sacramento Kings,104
52f2f94a90a4948418328c11,2011-04-10T04:00:00.000Z,Indiana Pacers,109,New York Knicks,110
52f2f94a90a4948418328c12,2011-04-10T04:00:00.000Z,Los Angeles Lakers,106,Oklahoma City Thunder,120
52f2f94c90a4948418328c15,2011-04-10T04:00:00.000Z,Orlando Magic,99,Chicago Bulls,102
52f2f94d90a4948418328c17,2011-04-11T04:00:00.000Z,Atlanta Hawks,90,Miami Heat,98
52f2f94f90a4948418328c19,2011-04-11T04:00:00.000Z,Detroit Pistons,101,Cleveland Cavaliers,110
52f2f94f90a4948418328c1a,2011-04-11T04:00:00.000Z,Houston Rockets,91,Dallas Mavericks,98
52f2f95190a4948418328c1c,2011-04-11T04:00:00.000Z,New Jersey Nets,103,Charlotte Bobcats,105
52f2f95190a4948418328c1d,2011-04-11T04:00:00.000Z,New Orleans Hornets,78,Utah Jazz,90
52f2f95290a4948418328c1e,2011-04-11T04:00:00.000Z,Philadelphia 76ers,85,Orlando Magic,95
52f2f95390a4948418328c20,2011-04-11T04:00:00.000Z,Sacramento Kings,112,Oklahoma City Thunder,120
52f2f95590a4948418328c23,2011-04-12T04:00:00.000Z,New York Knicks,90,Chicago Bulls,103
52f2f95b90a4948418328c2c,2011-04-13T04:00:00.000Z,Minnesota Timberwolves,102,Houston Rockets,121
52f2f95b90a4948418328c2d,2011-04-13T04:00:00.000Z,Oklahoma City Thunder,106,Milwaukee Bucks,110
52f2f95d90a4948418328c2f,2011-04-13T04:00:00.000Z,Philadelphia 76ers,100,Detroit Pistons,104
52f2f95e90a4948418328c31,2011-04-13T04:00:00.000Z,Sacramento Kings,108,Los Angeles Lakers,116
52f2f95e90a4948418328c32,2011-04-13T04:00:00.000Z,Toronto Raptors,79,Miami Heat,97
52f2f96390a4948418328c35,2011-12-25T05:00:00.000Z,Golden State Warriors,86,Los Angeles Clippers,105
52f2f96390a4948418328c36,2011-12-25T05:00:00.000Z,Los Angeles Lakers,87,Chicago Bulls,88
52f2f96690a4948418328c3a,2011-12-26T05:00:00.000Z,Cleveland Cavaliers,96,Toronto Raptors,104
52f2f96790a4948418328c3b,2011-12-26T05:00:00.000Z,Dallas Mavericks,93,Denver Nuggets,115
52f309f71b34326811678c33,2011-12-25T05:00:00.000Z,Dallas Mavericks,94,Miami Heat,105
52f309f71b34326811678c34,2011-12-25T05:00:00.000Z,Golden State Warriors,86,Los Angeles Clippers,105
52f309f81b34326811678c35,2011-12-25T05:00:00.000Z,Los Angeles Lakers,87,Chicago Bulls,88
52f309fb1b34326811678c39,2011-12-26T05:00:00.000Z,Cleveland Cavaliers,96,Toronto Raptors,104
52f309fc1b34326811678c3a,2011-12-26T05:00:00.000Z,Dallas Mavericks,93,Denver Nuggets,115
52f309fe1b34326811678c3d,2011-12-26T05:00:00.000Z,Minnesota Timberwolves,100,Oklahoma City Thunder,104
52f30a001b34326811678c3f,2011-12-26T05:00:00.000Z,Phoenix Suns,84,New Orleans Hornets,85
52f30a021b34326811678c43,2011-12-26T05:00:00.000Z,Washington Wizards,84,New Jersey Nets,90
52f30a051b34326811678c47,2011-12-27T05:00:00.000Z,New Jersey Nets,70,Atlanta Hawks,106
52f30a071b34326811678c4a,2011-12-28T05:00:00.000Z,Charlotte Bobcats,95,Miami Heat,96
52f30a091b34326811678c4c,2011-12-28T05:00:00.000Z,Detroit Pistons,89,Cleveland Cavaliers,105
52f30a0a1b34326811678c4e,2011-12-28T05:00:00.000Z,Memphis Grizzlies,95,Oklahoma City Thunder,98
52f30a0c1b34326811678c50,2011-12-28T05:00:00.000Z,Phoenix Suns,83,Philadelphia 76ers,103
52f30a0d1b34326811678c52,2011-12-28T05:00:00.000Z,Toronto Raptors,85,Indiana Pacers,90
52f30a111b34326811678c58,2011-12-29T05:00:00.000Z,Sacramento Kings,98,Chicago Bulls,108
52f30a131b34326811678c5b,2011-12-30T05:00:00.000Z,Charlotte Bobcats,79,Orlando Magic,100
52f30a161b34326811678c5e,2011-12-30T05:00:00.000Z,Los Angeles Clippers,101,Chicago Bulls,114
52f30a181b34326811678c61,2011-12-30T05:00:00.000Z,Minnesota Timberwolves,101,Miami Heat,103
52f30a191b34326811678c62,2011-12-30T05:00:00.000Z,New Orleans Hornets,78,Phoenix Suns,93
52f30a1b1b34326811678c65,2011-12-31T05:00:00.000Z,Golden State Warriors,79,Philadelphia 76ers,107
52f30a1e1b34326811678c69,2011-12-31T05:00:00.000Z,Sacramento Kings,92,New York Knicks,114
52f30a251b34326811678c73,2012-01-01T05:00:00.000Z,Washington Wizards,86,Boston Celtics,94
52f30a281b34326811678c78,2012-01-02T05:00:00.000Z,Miami Heat,92,Atlanta Hawks,100
52f30a2a1b34326811678c7a,2012-01-02T05:00:00.000Z,New Jersey Nets,94,Indiana Pacers,108
52f30a2b1b34326811678c7b,2012-01-02T05:00:00.000Z,New York Knicks,85,Toronto Raptors,90
52f30a301b34326811678c82,2012-01-03T05:00:00.000Z,Oklahoma City Thunder,93,Portland Trail Blazers,103
52f30a331b34326811678c87,2012-01-04T05:00:00.000Z,Detroit Pistons,83,Chicago Bulls,99
52f30a351b34326811678c8a,2012-01-04T05:00:00.000Z,Minnesota Timberwolves,86,Memphis Grizzlies,90
52f30a361b34326811678c8b,2012-01-04T05:00:00.000Z,New Orleans Hornets,93,Philadelphia 76ers,101
52f30a371b34326811678c8c,2012-01-04T05:00:00.000Z,New York Knicks,110,Charlotte Bobcats,118
52f30a3a1b34326811678c90,2012-01-05T05:00:00.000Z,Atlanta Hawks,109,Miami Heat,116
52f30a3d1b34326811678c94,2012-01-06T05:00:00.000Z,Boston Celtics,74,Indiana Pacers,87
52f30a3d1b34326811678c95,2012-01-06T05:00:00.000Z,Charlotte Bobcats,96,Atlanta Hawks,102
52f30a3f1b34326811678c97,2012-01-06T05:00:00.000Z,Minnesota Timberwolves,87,Cleveland Cavaliers,98
52f30a3f1b34326811678c98,2012-01-06T05:00:00.000Z,New Orleans Hornets,88,Denver Nuggets,96
52f30a411b34326811678c9a,2012-01-06T05:00:00.000Z,Orlando Magic,83,Chicago Bulls,97
52f30a431b34326811678c9d,2012-01-06T05:00:00.000Z,Toronto Raptors,85,New Jersey Nets,97
52f30a441b34326811678c9f,2012-01-06T05:00:00.000Z,Washington Wizards,96,New York Knicks,99
52f30a471b34326811678ca2,2012-01-07T05:00:00.000Z,Detroit Pistons,80,New York Knicks,103
52f30a471b34326811678ca3,2012-01-07T05:00:00.000Z,Golden State Warriors,87,Utah Jazz,88
52f30a481b34326811678ca4,2012-01-07T05:00:00.000Z,Houston Rockets,95,Oklahoma City Thunder,98
52f30a4a1b34326811678ca7,2012-01-07T05:00:00.000Z,New Jersey Nets,90,Miami Heat,101
52f30a4f1b34326811678cae,2012-01-08T05:00:00.000Z,Sacramento Kings,97,Orlando Magic,104
52f30a501b34326811678caf,2012-01-08T05:00:00.000Z,Washington Wizards,72,Minnesota Timberwolves,93
52f30a511b34326811678cb1,2012-01-09T05:00:00.000Z,Denver Nuggets,81,New Orleans Hornets,94
52f30a521b34326811678cb2,2012-01-09T05:00:00.000Z,New Jersey Nets,101,Atlanta Hawks,106
52f30a551b34326811678cb6,2012-01-10T05:00:00.000Z,Charlotte Bobcats,70,Houston Rockets,82
52f30a561b34326811678cb7,2012-01-10T05:00:00.000Z,Detroit Pistons,86,Dallas Mavericks,100
52f30a581b34326811678cba,2012-01-10T05:00:00.000Z,Memphis Grizzlies,95,Oklahoma City Thunder,100
52f30a591b34326811678cbc,2012-01-10T05:00:00.000Z,Minnesota Timberwolves,100,Chicago Bulls,111
52f30a5d1b34326811678cc1,2012-01-11T05:00:00.000Z,Boston Celtics,85,Dallas Mavericks,90
52f30a611b34326811678cc6,2012-01-11T05:00:00.000Z,New Orleans Hornets,85,Oklahoma City Thunder,95
52f30a621b34326811678cc8,2012-01-11T05:00:00.000Z,Portland Trail Blazers,104,Orlando Magic,107
52f30a631b34326811678cca,2012-01-11T05:00:00.000Z,Toronto Raptors,91,Sacramento Kings,98
52f30a641b34326811678ccb,2012-01-11T05:00:00.000Z,Utah Jazz,87,Los Angeles Lakers,90
52f30a661b34326811678ccd,2012-01-12T05:00:00.000Z,Golden State Warriors,109,Orlando Magic,117
52f30a681b34326811678cd0,2012-01-12T05:00:00.000Z,Phoenix Suns,90,Cleveland Cavaliers,101
52f30a691b34326811678cd1,2012-01-13T05:00:00.000Z,Boston Celtics,79,Chicago Bulls,88
52f30a691b34326811678cd2,2012-01-13T05:00:00.000Z,Charlotte Bobcats,81,Detroit Pistons,98
52f30a6e1b34326811678cd7,2012-01-13T05:00:00.000Z,New Orleans Hornets,80,Minnesota Timberwolves,87
52f30a6f1b34326811678cd9,2012-01-13T05:00:00.000Z,Phoenix Suns,103,New Jersey Nets,110
52f30a711b34326811678cdb,2012-01-13T05:00:00.000Z,Toronto Raptors,90,Indiana Pacers,95
52f30a7a1b34326811678ce6,2012-01-14T05:00:00.000Z,Washington Wizards,90,Philadelphia 76ers,103
52f30a7b1b34326811678ce7,2012-01-15T05:00:00.000Z,Denver Nuggets,96,Utah Jazz,106
52f30a7c1b34326811678ce8,2012-01-15T05:00:00.000Z,Detroit Pistons,91,Golden State Warriors,99
52f30a7e1b34326811678ceb,2012-01-16T05:00:00.000Z,Boston Celtics,88,Oklahoma City Thunder,97
52f30a7f1b34326811678cec,2012-01-16T05:00:00.000Z,Charlotte Bobcats,94,Cleveland Cavaliers,102
52f30a841b34326811678cf1,2012-01-16T05:00:00.000Z,New Orleans Hornets,77,Portland Trail Blazers,84
52f30a841b34326811678cf2,2012-01-16T05:00:00.000Z,New York Knicks,93,Orlando Magic,102
52f30a861b34326811678cf4,2012-01-16T05:00:00.000Z,Washington Wizards,106,Houston Rockets,114
52f30a881b34326811678cf6,2012-01-17T05:00:00.000Z,Cleveland Cavaliers,95,Golden State Warriors,105
52f30a8a1b34326811678cf9,2012-01-17T05:00:00.000Z,Milwaukee Bucks,95,Denver Nuggets,105
52f30a901b34326811678d01,2012-01-18T05:00:00.000Z,New Orleans Hornets,87,Memphis Grizzlies,93
52f30a911b34326811678d02,2012-01-18T05:00:00.000Z,New York Knicks,88,Phoenix Suns,91
52f30a921b34326811678d03,2012-01-18T05:00:00.000Z,Orlando Magic,83,San Antonio Spurs,85
52f30a931b34326811678d04,2012-01-18T05:00:00.000Z,Philadelphia 76ers,104,Denver Nuggets,108
52f30a961b34326811678d09,2012-01-19T05:00:00.000Z,Utah Jazz,91,Dallas Mavericks,94
52f30a971b34326811678d0a,2012-01-20T05:00:00.000Z,Boston Celtics,71,Phoenix Suns,79
52f30a981b34326811678d0b,2012-01-20T05:00:00.000Z,Cleveland Cavaliers,75,Chicago Bulls,114
52f30a991b34326811678d0c,2012-01-20T05:00:00.000Z,Detroit Pistons,81,Memphis Grizzlies,98
52f30a9a1b34326811678d0d,2012-01-20T05:00:00.000Z,Golden State Warriors,91,Indiana Pacers,94
52f30a9a1b34326811678d0e,2012-01-20T05:00:00.000Z,Los Angeles Clippers,98,Minnesota Timberwolves,101
52f30a9b1b34326811678d0f,2012-01-20T05:00:00.000Z,New York Knicks,86,Milwaukee Bucks,100
52f30a9e1b34326811678d12,2012-01-20T05:00:00.000Z,San Antonio Spurs,86,Sacramento Kings,88
52f30a9f1b34326811678d13,2012-01-20T05:00:00.000Z,Toronto Raptors,84,Portland Trail Blazers,94
52f30a9f1b34326811678d14,2012-01-20T05:00:00.000Z,Washington Wizards,104,Denver Nuggets,108
52f30aa51b34326811678d1b,2012-01-21T05:00:00.000Z,New Jersey Nets,74,Oklahoma City Thunder,84
52f30aa61b34326811678d1c,2012-01-21T05:00:00.000Z,New Orleans Hornets,81,Dallas Mavericks,83
52f30aa61b34326811678d1d,2012-01-21T05:00:00.000Z,New York Knicks,114,Denver Nuggets,119
52f30aa91b34326811678d20,2012-01-22T05:00:00.000Z,Los Angeles Lakers,96,Indiana Pacers,98
52f30aaa1b34326811678d21,2012-01-22T05:00:00.000Z,Miami Heat,82,Milwaukee Bucks,91
52f30aac1b34326811678d23,2012-01-22T05:00:00.000Z,Washington Wizards,94,Boston Celtics,100
52f30aaf1b34326811678d27,2012-01-23T05:00:00.000Z,Golden State Warriors,90,Memphis Grizzlies,91
52f30ab01b34326811678d28,2012-01-23T05:00:00.000Z,Milwaukee Bucks,92,Atlanta Hawks,97
52f30ab01b34326811678d29,2012-01-23T05:00:00.000Z,Minnesota Timberwolves,92,Houston Rockets,107
52f30ab11b34326811678d2a,2012-01-23T05:00:00.000Z,New Orleans Hornets,102,San Antonio Spurs,104
52f30ab61b34326811678d2e,2012-01-24T05:00:00.000Z,Charlotte Bobcats,78,New York Knicks,111
52f30ab61b34326811678d2f,2012-01-24T05:00:00.000Z,Indiana Pacers,83,Orlando Magic,102
52f30ab81b34326811678d31,2012-01-24T05:00:00.000Z,Phoenix Suns,96,Toronto Raptors,99
52f30aba1b34326811678d33,2012-01-25T05:00:00.000Z,Chicago Bulls,90,Indiana Pacers,95
52f30abb1b34326811678d35,2012-01-25T05:00:00.000Z,Dallas Mavericks,90,Minnesota Timberwolves,105
52f30abc1b34326811678d36,2012-01-25T05:00:00.000Z,Detroit Pistons,98,Miami Heat,101
52f30abe1b34326811678d38,2012-01-25T05:00:00.000Z,Houston Rockets,99,Milwaukee Bucks,105
52f30ac01b34326811678d3b,2012-01-25T05:00:00.000Z,Philadelphia 76ers,90,New Jersey Nets,97
52f30ac11b34326811678d3c,2012-01-25T05:00:00.000Z,Sacramento Kings,93,Denver Nuggets,122
52f30ac31b34326811678d3e,2012-01-25T05:00:00.000Z,Utah Jazz,106,Toronto Raptors,111
52f30ac51b34326811678d41,2012-01-26T05:00:00.000Z,Orlando Magic,83,Boston Celtics,91
52f30ac81b34326811678d44,2012-01-27T05:00:00.000Z,Cleveland Cavaliers,96,New Jersey Nets,99
52f30aca1b34326811678d47,2012-01-27T05:00:00.000Z,Detroit Pistons,101,Atlanta Hawks,107
52f30acb1b34326811678d48,2012-01-27T05:00:00.000Z,Golden State Warriors,109,Oklahoma City Thunder,120
52f30ad11b34326811678d4f,2012-01-28T05:00:00.000Z,Charlotte Bobcats,99,Washington Wizards,102
52f30ad61b34326811678d55,2012-01-29T05:00:00.000Z,Boston Celtics,87,Cleveland Cavaliers,88
52f30ad91b34326811678d57,2012-01-29T05:00:00.000Z,Denver Nuggets,105,Los Angeles Clippers,109
52f30adb1b34326811678d59,2012-01-29T05:00:00.000Z,Minnesota Timberwolves,101,Los Angeles Lakers,106
52f30adc1b34326811678d5a,2012-01-29T05:00:00.000Z,New Jersey Nets,73,Toronto Raptors,94
52f30add1b34326811678d5b,2012-01-29T05:00:00.000Z,New Orleans Hornets,72,Atlanta Hawks,94
52f30ade1b34326811678d5c,2012-01-29T05:00:00.000Z,Orlando Magic,85,Indiana Pacers,106
52f30adf1b34326811678d5d,2012-01-30T05:00:00.000Z,Houston Rockets,108,Minnesota Timberwolves,120
52f30ae11b34326811678d5f,2012-01-30T05:00:00.000Z,Memphis Grizzlies,73,San Antonio Spurs,83
52f30ae51b34326811678d63,2012-01-30T05:00:00.000Z,Phoenix Suns,99,Dallas Mavericks,122
52f30ae71b34326811678d65,2012-01-30T05:00:00.000Z,Washington Wizards,88,Chicago Bulls,98
52f30ae81b34326811678d66,2012-01-31T05:00:00.000Z,Cleveland Cavaliers,90,Boston Celtics,93
52f30aef1b34326811678d6c,2012-01-31T05:00:00.000Z,Toronto Raptors,77,Atlanta Hawks,100
52f30af11b34326811678d6e,2012-02-01T05:00:00.000Z,Dallas Mavericks,86,Oklahoma City Thunder,95
52f30af31b34326811678d70,2012-02-01T05:00:00.000Z,Minnesota Timberwolves,99,Indiana Pacers,109
52f30af41b34326811678d72,2012-02-01T05:00:00.000Z,New Orleans Hornets,103,Phoenix Suns,120
52f30af81b34326811678d77,2012-02-01T05:00:00.000Z,Utah Jazz,105,Los Angeles Clippers,107
52f30af91b34326811678d78,2012-02-02T05:00:00.000Z,Atlanta Hawks,77,Memphis Grizzlies,96
52f30afb1b34326811678d7a,2012-02-02T05:00:00.000Z,Los Angeles Clippers,91,Denver Nuggets,112
52f30afc1b34326811678d7b,2012-02-02T05:00:00.000Z,New York Knicks,102,Chicago Bulls,105
52f30aff1b34326811678d7f,2012-02-03T05:00:00.000Z,Dallas Mavericks,87,Indiana Pacers,98
52f30b001b34326811678d80,2012-02-03T05:00:00.000Z,Denver Nuggets,89,Los Angeles Lakers,93
52f30b021b34326811678d83,2012-02-03T05:00:00.000Z,New Jersey Nets,105,Minnesota Timberwolves,108
52f30b041b34326811678d86,2012-02-03T05:00:00.000Z,Philadelphia 76ers,79,Miami Heat,99
52f30b061b34326811678d88,2012-02-04T05:00:00.000Z,Atlanta Hawks,87,Philadelphia 76ers,98
52f30b081b34326811678d8b,2012-02-04T05:00:00.000Z,Indiana Pacers,81,Orlando Magic,85
52f30b091b34326811678d8c,2012-02-04T05:00:00.000Z,Milwaukee Bucks,90,Chicago Bulls,113
52f30b101b34326811678d94,2012-02-04T05:00:00.000Z,Washington Wizards,81,Los Angeles Clippers,107
52f30b121b34326811678d97,2012-02-06T05:00:00.000Z,Atlanta Hawks,90,Phoenix Suns,99
52f30b131b34326811678d98,2012-02-06T05:00:00.000Z,Denver Nuggets,90,Houston Rockets,99
52f30b141b34326811678d99,2012-02-06T05:00:00.000Z,Memphis Grizzlies,84,San Antonio Spurs,89
52f30b151b34326811678d9a,2012-02-06T05:00:00.000Z,New Jersey Nets,87,Chicago Bulls,108
52f30b161b34326811678d9b,2012-02-06T05:00:00.000Z,New Orleans Hornets,92,Sacramento Kings,100
52f30b171b34326811678d9d,2012-02-06T05:00:00.000Z,Orlando Magic,102,Los Angeles Clippers,107
52f30b1a1b34326811678d9f,2012-02-06T05:00:00.000Z,Portland Trail Blazers,107,Oklahoma City Thunder,111
52f30b1d1b34326811678da2,2012-02-07T05:00:00.000Z,Golden State Warriors,116,Oklahoma City Thunder,119
52f30b201b34326811678da5,2012-02-07T05:00:00.000Z,Milwaukee Bucks,105,Phoenix Suns,107
52f30b241b34326811678da9,2012-02-08T05:00:00.000Z,Denver Nuggets,95,Dallas Mavericks,105
52f30b251b34326811678dab,2012-02-08T05:00:00.000Z,New Jersey Nets,92,Detroit Pistons,99
52f30b261b34326811678dac,2012-02-08T05:00:00.000Z,New Orleans Hornets,67,Chicago Bulls,90
52f30b281b34326811678dae,2012-02-08T05:00:00.000Z,Philadelphia 76ers,90,San Antonio Spurs,100
52f30b291b34326811678daf,2012-02-08T05:00:00.000Z,Portland Trail Blazers,96,Houston Rockets,103
52f30b291b34326811678db0,2012-02-08T05:00:00.000Z,Toronto Raptors,99,Milwaukee Bucks,105
52f30b2a1b34326811678db1,2012-02-08T05:00:00.000Z,Washington Wizards,93,New York Knicks,107
52f30b2b1b34326811678db2,2012-02-09T05:00:00.000Z,Boston Celtics,87,Los Angeles Lakers,88
52f30b2c1b34326811678db3,2012-02-09T05:00:00.000Z,Denver Nuggets,101,Golden State Warriors,109
52f30b2d1b34326811678db4,2012-02-09T05:00:00.000Z,Phoenix Suns,89,Houston Rockets,96
52f30b2f1b34326811678db6,2012-02-10T05:00:00.000Z,Charlotte Bobcats,64,Chicago Bulls,95
52f30b301b34326811678db7,2012-02-10T05:00:00.000Z,Cleveland Cavaliers,112,Milwaukee Bucks,113
52f30b321b34326811678dba,2012-02-10T05:00:00.000Z,Minnesota Timberwolves,97,Dallas Mavericks,104
52f30b331b34326811678dbb,2012-02-10T05:00:00.000Z,New Orleans Hornets,86,Portland Trail Blazers,94
52f30b351b34326811678dbd,2012-02-10T05:00:00.000Z,Orlando Magic,87,Atlanta Hawks,89
52f30b361b34326811678dbe,2012-02-10T05:00:00.000Z,Philadelphia 76ers,77,Los Angeles Clippers,78
52f30b371b34326811678dc0,2012-02-10T05:00:00.000Z,Utah Jazz,87,Oklahoma City Thunder,101
52f30b381b34326811678dc1,2012-02-10T05:00:00.000Z,Washington Wizards,89,Miami Heat,106
52f30b391b34326811678dc2,2012-02-11T05:00:00.000Z,Charlotte Bobcats,86,Los Angeles Clippers,111
52f30b3a1b34326811678dc3,2012-02-11T05:00:00.000Z,Cleveland Cavaliers,84,Philadelphia 76ers,99
52f30b3c1b34326811678dc5,2012-02-11T05:00:00.000Z,Indiana Pacers,109,Denver Nuggets,113
52f30b3c1b34326811678dc6,2012-02-11T05:00:00.000Z,Milwaukee Bucks,94,Orlando Magic,99
52f30b3d1b34326811678dc7,2012-02-11T05:00:00.000Z,Minnesota Timberwolves,98,New York Knicks,100
52f30b3e1b34326811678dc8,2012-02-11T05:00:00.000Z,New Jersey Nets,89,San Antonio Spurs,103
52f30b3f1b34326811678dc9,2012-02-11T05:00:00.000Z,Sacramento Kings,84,Phoenix Suns,98
52f30b401b34326811678dca,2012-02-12T05:00:00.000Z,Atlanta Hawks,87,Miami Heat,107
52f30b411b34326811678dcc,2012-02-12T05:00:00.000Z,Detroit Pistons,77,Washington Wizards,98
52f30b431b34326811678dce,2012-02-12T05:00:00.000Z,Memphis Grizzlies,88,Utah Jazz,98
52f30b441b34326811678dcf,2012-02-12T05:00:00.000Z,Toronto Raptors,92,Los Angeles Lakers,94
52f30b451b34326811678dd0,2012-02-13T05:00:00.000Z,Charlotte Bobcats,89,Philadelphia 76ers,98
52f30b471b34326811678dd3,2012-02-13T05:00:00.000Z,Milwaukee Bucks,96,Miami Heat,114
52f30b4c1b34326811678dd8,2012-02-14T05:00:00.000Z,Detroit Pistons,95,San Antonio Spurs,99
52f30b4c1b34326811678dd9,2012-02-14T05:00:00.000Z,Indiana Pacers,90,Miami Heat,105
52f30b501b34326811678ddd,2012-02-14T05:00:00.000Z,Portland Trail Blazers,109,Washington Wizards,124
52f30b501b34326811678dde,2012-02-14T05:00:00.000Z,Toronto Raptors,87,New York Knicks,90
52f30b511b34326811678ddf,2012-02-15T05:00:00.000Z,Boston Celtics,88,Detroit Pistons,98
52f30b541b34326811678de2,2012-02-15T05:00:00.000Z,Golden State Warriors,91,Portland Trail Blazers,93
52f30b561b34326811678de5,2012-02-15T05:00:00.000Z,Milwaukee Bucks,89,New Orleans Hornets,92
52f30b581b34326811678de7,2012-02-15T05:00:00.000Z,New Jersey Nets,100,Memphis Grizzlies,105
52f30b5a1b34326811678dea,2012-02-15T05:00:00.000Z,Phoenix Suns,99,Atlanta Hawks,101
52f30b5b1b34326811678deb,2012-02-15T05:00:00.000Z,Toronto Raptors,106,San Antonio Spurs,113
52f30b5e1b34326811678dee,2012-02-16T05:00:00.000Z,Portland Trail Blazers,71,Los Angeles Clippers,74
52f30b5e1b34326811678def,2012-02-17T05:00:00.000Z,Cleveland Cavaliers,87,Miami Heat,111
52f30b601b34326811678df1,2012-02-17T05:00:00.000Z,Houston Rockets,98,Minnesota Timberwolves,111
52f30b621b34326811678df4,2012-02-17T05:00:00.000Z,New York Knicks,85,New Orleans Hornets,89
52f30b651b34326811678df7,2012-02-17T05:00:00.000Z,Philadelphia 76ers,75,Dallas Mavericks,82
52f30b661b34326811678df8,2012-02-17T05:00:00.000Z,Toronto Raptors,91,Charlotte Bobcats,98
52f30b671b34326811678dfa,2012-02-18T05:00:00.000Z,Chicago Bulls,85,New Jersey Nets,97
52f30b681b34326811678dfb,2012-02-18T05:00:00.000Z,Los Angeles Clippers,100,San Antonio Spurs,103
52f30b6f1b34326811678e04,2012-02-19T05:00:00.000Z,New Jersey Nets,85,Milwaukee Bucks,92
52f30b771b34326811678e0e,2012-02-20T05:00:00.000Z,Milwaukee Bucks,90,Orlando Magic,93
52f30b781b34326811678e0f,2012-02-20T05:00:00.000Z,New York Knicks,92,New Jersey Nets,100
52f30b7b1b34326811678e12,2012-02-20T05:00:00.000Z,Utah Jazz,102,San Antonio Spurs,106
52f30b811b34326811678e18,2012-02-22T05:00:00.000Z,Charlotte Bobcats,88,Indiana Pacers,102
52f30b821b34326811678e1a,2012-02-22T05:00:00.000Z,Cleveland Cavaliers,84,New Orleans Hornets,89
52f30b831b34326811678e1b,2012-02-22T05:00:00.000Z,Dallas Mavericks,91,Los Angeles Lakers,96
52f30b861b34326811678e1f,2012-02-22T05:00:00.000Z,New Jersey Nets,91,Orlando Magic,108
52f30b891b34326811678e22,2012-02-22T05:00:00.000Z,Phoenix Suns,104,Golden State Warriors,106
52f30b8a1b34326811678e24,2012-02-22T05:00:00.000Z,Washington Wizards,107,Sacramento Kings,115
52f30b8c1b34326811678e26,2012-02-23T05:00:00.000Z,Denver Nuggets,99,San Antonio Spurs,114
52f30b8f1b34326811678e2a,2012-02-28T05:00:00.000Z,Cleveland Cavaliers,83,Boston Celtics,86
52f30b901b34326811678e2b,2012-02-28T05:00:00.000Z,Dallas Mavericks,92,New Jersey Nets,93
52f30b901b34326811678e2c,2012-02-28T05:00:00.000Z,Detroit Pistons,68,Philadelphia 76ers,97
52f30b931b34326811678e2f,2012-02-28T05:00:00.000Z,Los Angeles Clippers,97,Minnesota Timberwolves,109
52f30b961b34326811678e32,2012-02-29T05:00:00.000Z,Atlanta Hawks,82,Golden State Warriors,85
52f30b9b1b34326811678e38,2012-02-29T05:00:00.000Z,New Orleans Hornets,84,Toronto Raptors,95
52f30b9c1b34326811678e3a,2012-02-29T05:00:00.000Z,Philadelphia 76ers,88,Oklahoma City Thunder,92
52f30b9d1b34326811678e3b,2012-02-29T05:00:00.000Z,San Antonio Spurs,89,Chicago Bulls,96
52f30b9f1b34326811678e3d,2012-02-29T05:00:00.000Z,Washington Wizards,95,Orlando Magic,102
52f30ba01b34326811678e3e,2012-03-01T05:00:00.000Z,Orlando Magic,102,Oklahoma City Thunder,105
52f30ba11b34326811678e40,2012-03-01T05:00:00.000Z,Portland Trail Blazers,93,Miami Heat,107
52f30ba21b34326811678e41,2012-03-01T05:00:00.000Z,Sacramento Kings,100,Los Angeles Clippers,108
52f30ba51b34326811678e44,2012-03-02T05:00:00.000Z,Cleveland Cavaliers,91,Chicago Bulls,112
52f30ba51b34326811678e45,2012-03-02T05:00:00.000Z,Houston Rockets,105,Denver Nuggets,117
52f30bab1b34326811678e4b,2012-03-02T05:00:00.000Z,Toronto Raptors,99,Memphis Grizzlies,102
52f30bae1b34326811678e50,2012-03-03T05:00:00.000Z,New Orleans Hornets,84,Indiana Pacers,102
52f30bb01b34326811678e52,2012-03-03T05:00:00.000Z,Portland Trail Blazers,110,Minnesota Timberwolves,122
52f30bb21b34326811678e55,2012-03-04T05:00:00.000Z,Charlotte Bobcats,101,New Jersey Nets,104
52f30bb31b34326811678e56,2012-03-04T05:00:00.000Z,Houston Rockets,103,Los Angeles Clippers,105
52f30bb51b34326811678e58,2012-03-04T05:00:00.000Z,Philadelphia 76ers,91,Chicago Bulls,96
52f30bb61b34326811678e5a,2012-03-04T05:00:00.000Z,San Antonio Spurs,94,Denver Nuggets,99
52f30bb91b34326811678e5d,2012-03-05T05:00:00.000Z,Cleveland Cavaliers,100,Utah Jazz,109
52f30bbd1b34326811678e63,2012-03-05T05:00:00.000Z,Toronto Raptors,88,Orlando Magic,92
52f30bbe1b34326811678e64,2012-03-05T05:00:00.000Z,Washington Wizards,100,Golden State Warriors,120
52f30bc21b34326811678e69,2012-03-06T05:00:00.000Z,Indiana Pacers,96,Atlanta Hawks,101
52f30bc41b34326811678e6b,2012-03-07T05:00:00.000Z,Charlotte Bobcats,93,Utah Jazz,99
52f30bc51b34326811678e6c,2012-03-07T05:00:00.000Z,Denver Nuggets,99,Cleveland Cavaliers,100
